	Title	Author	Search	Year	Lang	Pages	Digital	License	Publisher	DNB_ID	Relation	Relation_ID	Genre	Unnamed: 13	Unnamed: 14	Unnamed: 15
1224	"Fall ""Gerda Lorenz"""	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620499	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1225	Freibeuter	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620561	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1226	Gotengold	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624222	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1227	Gustav Weißmüllers Erbe	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620782	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1228	Hans Rolfert, der König der Ringer	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141621142	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1229	Heinz Woops Verhängnis	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620154	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1230	Im Chinese Swimming Club	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141621126	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1231	Im Schatten der Vergangenheit	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622777	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1232	In den Klauen des Unheimlichen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622157	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1233	In schlimmen Händen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623145	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1234	Indra-Sing	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624346	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1235	Isa FrankŽs Entführer	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624028	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1236	Jackel, der Verräter	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623919	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1237	Johann WerthŽs unheimliche Geschichten	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623269	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1238	Kegelclub Säule	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620901	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1239	Kolonne X	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620308	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1240	Kung Huans Teestube	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162088X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1241	"Länderspiel ""Nord-Süd"""	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620332	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1242	Landstrassenmarder	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624419	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1243	Luftpiraten	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623803	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1244	Marion VeielŽs Verfolger	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622610	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1245	Menouki, der japanische Talisman	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623528	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1246	Nach zwanzig Jahren	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162236X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1247	Olaf Blanks Verhängnis	Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1141628856	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1248	Rätsel im Hotel	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623080	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1249	Rechtsanwalt Maas	Pitt Strong	TOM SHARK	1930	ger	63	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1141628945	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1250	Rund um Berlin	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162060X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1251	Sabotage	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141621592	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1252	Schmarotzer der Menschheit	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623609	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1253	Schrecken beim Schwimmsport	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620642	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1254	Sein anderes Gesicht	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620960	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1255	Sein letzter Besucher	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623447	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1256	Sein letztes Portrait	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624435	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1257	Sein Trick	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622033	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1258	Späte Rache	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620693	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1259	Spiel des Zufalls	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623358	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1260	Spuk in Karlshorst	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620251	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1261	Spuren im Schnee	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622793	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1262	Tötende Träume	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622017	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1263	Tragödie des Irrtums	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162284X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1264	Tumult in St. Jacob	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624257	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1265	Um das Sechs-Tage-Rennen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620367	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1266	"Um den ""Großen Preis"""	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620197	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1267	Um eine Million	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620340	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1268	Um einen Fürstentitel	Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1141628872	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1269	Unschuldig	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620731	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1270	Unter falscher Flagge	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141623498	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1271	Verbrechen an Bord	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622254	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1272	Verbrechen beim Wintersport	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620235	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1273	Verräter in Scotland Yard	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141620383	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1274	Von elf bis Mitternacht	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141621061	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1275	Waggon 203	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162415X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1276	Wenn Grillen schweigen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141624494	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1277	Zur blauen Laterne	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141622076	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1278	Zwei leere Briefbogen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162222X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1279	Zwei Schüsse	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	114162270X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1280	Zwei Siegellacktöpfchen	Pitt Strong	TOM SHARK	1930	ger	unkown	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [zwischen 1930 und 1939]	1141621304	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1281	Curare	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1119807107	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1282	Das Amulett des Händlers	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	1114145971	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1283	Das Geschenk des Fakirs	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146196	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1284	Das Haus am Wannsee	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146110	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1285	Das Haus des Grauens	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807905	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1286	Das schwarze Kreuz	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	111414598X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1287	Das Spinnennetz	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1119807190	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1288	Der Atjeh	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	111980776X	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1289	Der Flieger-Dämon	von Pitt Strong	TOM SHARK	1930	ger	63	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	1119807263	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1290	Der indische Schlangenring	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau 1 b. Dresden : Verlagshaus Freya, [1929]	1119807670	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1291	Der Kampf um die Weltmeisterschaft	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146056	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1292	Der Kaschmir-Shawl	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	1114146048	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1293	Der Kongress zu Le Havre	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	1114145955	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1294	Der Mann im Dunkeln	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1929]	1119807638	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1295	Der Mann mit den grossen Füßen	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1119807182	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1296	Der Mann um Mitternacht	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1119807050	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1297	Der Patient Dr. Harbichs	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1119807247	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1298	Der Rächer	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807719	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1299	Die Edelstein-Mine	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807832	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1300	Die indische Tänzerin	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1930]	1114146021	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1301	Die schwarze Hand	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1119807018	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1302	Ein dunkler Punkt	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau bei Dresden : Verlagshaus Freya, [1930]	1119807093	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1303	Er, den man nicht nennt	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807875	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1304	Gaur, die Dschungelstadt	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146137	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1305	Geheime Verbrechen	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807891	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1306	In der Schlangenhöhle	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1929]	1119807794	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1307	Mister X	von Pitt Strong	TOM SHARK	1929	ger	64	WAHR	free	Heidenau b. Dresden : Verlagshaus Freya, [1929]	1119807603	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1308	Moritz Simsons Doppelgänger	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146188	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1309	Ratten der Unterwelt	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1119807220	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1310	Weisse Sklaven	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1114146218	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1311	Zehn Reklamekarten	von Pitt Strong	TOM SHARK	1930	ger	64	WAHR	free	Heidenau : Verlagshaus Freya, [1930]	1119807166	Tom Shark, der König der Detektive	(DE-101)1141687526	Krimi			
1312	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192258975	Der neue Excentric Club	unkown	Krimi			
1313	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259076	Der neue Excentric Club	unkown	Krimi			
1314	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259173	Der neue Excentric Club	unkown	Krimi			
1315	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259262	Der neue Excentric Club	unkown	Krimi			
1316	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259351	Der neue Excentric Club	unkown	Krimi			
1317	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259432	Der neue Excentric Club	unkown	Krimi			
1318	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259521	Der neue Excentric Club	unkown	Krimi			
1319	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259602	Der neue Excentric Club	unkown	Krimi			
1320	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259696	Der neue Excentric Club	unkown	Krimi			
1321	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259785	Der neue Excentric Club	unkown	Krimi			
1322	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259866	Der neue Excentric Club	unkown	Krimi			
1323	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192259939	Der neue Excentric Club	unkown	Krimi			
1324	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192260015	Der neue Excentric Club	unkown	Krimi			
1325	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192260090	Der neue Excentric Club	unkown	Krimi			
1326	Der neue Excentric-Club	unkown	Der neue Excentric Club	1920	ger	unkown	WAHR	free	Dresden : Mignon-Verl., 1920-1927	1192260171	Der neue Excentric Club	unkown	Krimi			
